FLIGHT,DESTGEO,BAREA,STRATA,PEAK,DEPTIME,ARRTIME,HOWLONG,Q2PURP1,Q2PURP2,Q2PURP3,Q4BAGS,Q4STORE,Q4FOOD,Q8COM1,Q8COM2,Q8COM3,HOME,Q17COUNTRY,Q18AGE,Q19GENDER,Q21FLY,WEIGHT
3593,1,B,1,2,0.288194444,0.239583333,70,1,,,2,2,1,993,,,1,US,4,2,2,0.850000
3593,1,B,1,2,0.288194444,0.246527778,60,1,,,2,2,2,203,,,1,US,4,1,1,0.850000
3593,1,B,1,2,0.288194444,N,N,4,,,1,2,2,103,,,1,US,2,2,2,0.850000
3593,1,B,1,2,0.288194444,0.229166667,85,10,,,1,1,1,,,,10,US,3,2,2,0.850000
3593,1,B,1,2,0.288194444,0.243055556,65,1,,,2,2,2,993,,,1,US,3,2,3,0.850000
3593,1,B,1,2,0.288194444,0.239583333,70,1,,,2,2,1,10,320,,6,US,5,2,2,0.850000
3593,1,B,1,2,0.288194444,0.208333333,115,2,,,1,1,1,999,,,11,US,3,1,2,0.850000
3593,1,B,1,2,0.288194444,0.229166667,85,3,,,2,2,1,,,,10,US,2,1,2,0.850000
3593,1,B,1,2,0.288194444,0.236111111,75,3,,,2,2,2,,,,1,US,2,2,2,0.850000
3593,1,B,1,2,0.288194444,0.229166667,85,2,,,2,1,2,,,,10,US,5,2,2,0.850000
3593,1,B,1,2,0.288194444,0.229166667,85,1,,,2,2,2,,,,7,US,4,1,2,0.850000
3593,1,B,1,2,0.288194444,0.215277778,105,3,,,2,2,2,103,,,10,US,3,1,2,0.850000
3593,1,B,1,2,0.288194444,N,N,3,,,2,2,1,,,,10,US,3,2,2,0.850000
6441,1,F,3,2,0.836111111,0.736111111,144,5,,,1,1,1,107,,,10,US,7,2,1,2.167946
6441,1,F,3,2,0.836111111,0.8125,34,2,,,2,2,2,505,,,10,US,6,0,2,2.167946
6441,1,F,3,2,0.836111111,0.805555556,44,1,,,2,2,2,,,,10,US,4,1,2,2.167946
3593,1,B,1,2,0.288194444,0.21875,100,1,,,2,2,1,993,,,1,US,4,1,2,0.850000
6441,1,F,3,2,0.836111111,0.791666667,64,1,,,2,1,2,,,,1,US,4,2,1,2.167946
3593,1,B,1,2,0.288194444,0.229166667,85,3,,,1,2,1,,,,10,US,3,2,1,0.850000
6441,1,F,3,2,0.836111111,0.690277778,210,1,,,2,1,1,999,,,12,US,5,1,2,2.167946
3593,1,B,1,2,0.288194444,0.239583333,70,1,,,2,1,2,,,,2,US,4,1,2,0.850000
