GATE,BAREA,TERMINAL,STRATA,PEAK,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,PURP2,PURP3,GETTO1,GETTO2,GETTO3,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
41,C,,3,2,15,DELTA,2240,43,NEW YORK-JFK,2,0.67,0.88,2,3,,6,,,1,1,,1,,1,13,1,18-24,Male,1,3,1.045596774
9,A,,3,3,12,BRITISH AIRWAYS,286,32,LONDON-HEATHROW,6,0.63,0.8,3,,,9,,,0,0,,0,,2,99,1,18-24,Male,1,2,0.975517672
9,A,,3,3,12,BRITISH AIRWAYS,286,32,LONDON-HEATHROW,6,0.69,0.8,1,,,4,,,1,2,,2,,3,16,1,18-24,Male,1,2,0.975517672
96,G,,3,2,28,UNITED,810,60,SEATTLE,1,0.67,0.75,3,,,2,,,2,2,,2,,1,10,1,18-24,Male,1,2,1.757875
78,F,,3,2,28,UNITED,5077,45,ONTARIO (CALIF),1,0.74,0.83,3,,,2,,,1,2,,2,,2,10,1,18-24,Male,1,2,1.757875
96,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.6,0.67,3,,,8,,,1,2,,2,,0,4,1,18-24,Male,1,2,0.251095694
99,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,0.59,0.76,4,,,3,,,2,1,,2,,4,10,1,18-24,Male,1,2,0.975517672
99,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,N,0.76,1,,,8,,,1,2,,1,,3,16,1,18-24,Male,1,2,0.975517672
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.46,0.56,3,,,3,,,2,1,,2,,2,99,1,18-24,Male,1,2,0.917421687
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.44,0.56,4,,,3,,,0,0,,1,,4,16,1,18-24,Male,1,3,0.917421687
29,B,,1,1,25,SOUTHWEST,5556,63,ST. LOUIS,3,0.25,0.33,1,2,,9,,,2,1,,1,,2,12,1,18-24,Male,1,2,0.8875125
30,B,,3,2,25,SOUTHWEST,1744,16,DENVER,1,0.77,0.85,3,,,5,,,1,0,,0,,2,1,1,18-24,Male,1,3,0.8875125
76,F,,1,1,28,UNITED,5351,36,MEDFORD,1,0.33,0.37,4,,,3,,,2,2,,2,,2,10,1,18-24,Male,1,2,1.757875
76,F,,1,1,28,UNITED,5351,36,MEDFORD,1,0.29,0.37,3,,,6,,,2,2,,1,,2,5,1,18-24,Male,1,1,1.757875
72,F,,1,1,28,UNITED,1546,51,PORTLAND,1,0.21,0.34,4,,,2,,,0,1,,1,,0,10,1,18-24,Male,1,2,1.757875
7,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.4,0.53,2,,,13,,,1,1,,1,,3,16,1,18-24,Male,1,3,0.975517672
91,G,,2,3,29,UNITED INTL,9,12,CHENGDU,8,0.41,0.56,2,,,3,,,2,1,,1,,4,11,1,18-24,Male,1,2,0.917421687
66,E,,3,2,28,UNITED,810,60,SEATTLE,1,0.67,0.75,3,,,2,,,2,2,,1,,2,10,1,18-24,Male,1,2,1.757875
82,F,,3,2,28,UNITED,766,51,PORTLAND,1,0.69,0.79,2,,,3,,,2,1,,2,,4,10,1,18-24,Male,1,2,1.757875
44,C,,3,2,15,DELTA,2777,34,LOS ANGELES,1,0.42,0.79,2,,,5,,,2,2,,2,,2,10,1,18-24,Male,1,2,1.045596774
44,C,,3,2,15,DELTA,2777,34,LOS ANGELES,1,0.67,0.79,6,,,1,,,1,1,,2,,2,19,1,18-24,Male,1,1,1.045596774
8,A,,1,1,19,HAWAIIAN,11,26,HONOLULU,1,0.3,0.38,2,,,2,,,1,2,,2,,2,10,1,18-24,Male,1,2,0.975517672
51,D,,1,1,30,VIRGIN AMERICA,902,30,LAS VEGAS,1,0.3,0.37,2,,,5,,,2,2,,1,,2,12,1,18-24,Male,1,2,1.000529644
31,B,,1,2,25,SOUTHWEST,2091,34,LOS ANGELES,1,0.24,0.29,1,,,5,,,1,1,,0,,3,1,1,18-24,Male,1,1,0.8875125
11,A,,3,2,20,JETBLUE,188,30,LAS VEGAS,1,0.67,0.83,2,,,2,,,2,2,,1,,2,3,1,18-24,Male,1,2,0.355703704
10,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.79,0.87,2,,,5,,,1,2,,2,,2,10,1,18-24,Male,1,2,0.35525
87,F,,3,2,28,UNITED,1670,26,HONOLULU,1,0.67,0.79,2,,,3,,,1,0,,1,,3,99,1,18-24,Male,1,2,1.757875
77,F,,3,2,28,UNITED,5086,45,ONTARIO (CALIF),1,0.54,0.75,4,,,3,,,2,1,,1,,4,10,1,18-24,Male,1,2,1.757875
6,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.75,0.87,2,6,,9,,,1,1,,2,,2,10,1,18-24,Male,1,2,0.35525
56,D,,1,1,8,AMERICAN,1145,13,CHICAGO-O'HARE,3,0.31,0.45,2,,,1,,,2,2,,1,,2,10,1,18-24,Male,1,2,1.122545455
93,G,,3,3,3,AIR CANADA,571,68,VANCOUVER,4,0.63,0.83,3,,,6,,,2,1,,1,,2,3,1,18-24,Male,1,2,0.251095694
94,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.57,0.66,3,,,3,,,1,1,,2,,4,13,1,18-24,Male,1,2,0.251095694
97,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,0.63,0.76,2,,,5,,,1,1,,1,,1,1,1,18-24,Male,1,2,0.975517672
21,B,,3,2,18,FRONTIER,1194,14,CINCINNATI,3,0.83,0.94,2,,,2,,,0,0,,0,,2,11,1,18-24,Male,1,3,0.975517672
21,B,,3,2,18,FRONTIER,1194,14,CINCINNATI,3,0.81,0.94,2,,,9,,,1,2,,2,,3,11,1,18-24,Male,1,2,0.975517672
53,D,,2,1,30,VIRGIN AMERICA,866,16,DENVER,1,0.46,0.54,3,,,3,,,2,2,,2,,2,10,1,18-24,Male,1,2,1.000529644
26,B,,3,2,25,SOUTHWEST,2644,55,SAN DIEGO,1,0.67,0.73,1,,,6,,,2,2,,2,,2,10,1,18-24,Male,1,2,0.8875125
10,A,,3,2,7,ALASKA,333,60,SEATTLE,1,0.77,0.86,4,,,3,,,0,0,,1,,2,13,1,18-24,Male,1,2,0.35525
40,C,,2,1,15,DELTA,61,1,ATLANTA,2,0.4,0.47,2,,,5,,,1,1,,1,,2,12,1,18-24,Male,1,1,1.045596774
4,A,,1,1,15,DELTA,2754,34,LOS ANGELES,1,0.36,0.42,2,,,6,,,1,1,,2,,0,15,1,18-24,Male,1,2,1.045596774
92,G,,1,3,3,AIR CANADA,760,40,MONTREAL,4,0.29,0.4,2,,,3,,,1,2,,2,,2,13,1,18-24,Male,1,2,0.251095694
46,C,,1,2,15,DELTA,854,17,DETROIT,3,0.21,0.27,1,,,8,,,2,1,,1,,2,12,1,18-24,Male,1,2,1.045596774
12,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.66,0.87,1,,,3,,,1,1,,2,,2,10,1,18-24,Male,1,2,0.35525
12,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.5,0.87,3,,,3,,,1,2,,1,,2,10,1,18-24,Male,1,2,0.35525
12,A,,3,2,20,JETBLUE,1516,43,NEW YORK-JFK,2,0.9,0.96,2,,,1,,,1,2,,1,,2,3,1,18-24,Male,1,2,0.355703704
84,F,,1,2,28,UNITED,5093,53,SACRAMENTO,1,0.19,0.32,2,,,3,,,0,0,,1,,4,99,1,18-24,Male,1,2,1.757875
7,A,,3,3,6,AIR BERLIN,7393,20,DUSSELDORF,6,0.67,0.75,2,,,5,,,1,1,,2,,2,15,1,18-24,Male,1,2,0.975517672
12,A,,1,1,7,ALASKA,383,51,PORTLAND,1,N,0.35,2,,,4,,,1,2,,2,,1,10,1,18-24,Male,1,2,0.35525
54,D,,2,1,30,VIRGIN AMERICA,1742,60,SEATTLE,1,0.38,0.47,2,,,6,,,2,1,,2,,2,11,1,18-24,Male,1,2,1.000529644
54,D,,2,1,30,VIRGIN AMERICA,1742,60,SEATTLE,1,0.38,0.47,2,,,6,,,2,2,,2,,2,11,1,18-24,Male,1,2,1.000529644
51,D,,1,1,30,VIRGIN AMERICA,751,55,SAN DIEGO,1,0.3,0.42,3,,,5,,,2,2,,2,,1,1,1,18-24,Male,1,2,1.000529644
74,F,,2,3,29,UNITED INTL,538,68,VANCOUVER,4,0.46,0.67,2,,,3,,,2,1,,1,,2,13,1,18-24,Male,1,2,0.917421687
77,F,,1,2,28,UNITED,5579,59,SANTA BARBARA,1,0.94,0.29,4,,,3,,,1,1,,2,,4,10,1,18-24,Male,1,2,1.757875
1,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.52,0.53,5,,,9,,,1,1,,1,,2,16,1,18-24,Male,1,2,0.975517672
84,F,,1,1,28,UNITED,5133,45,ONTARIO (CALIF),1,N,0.41,2,3,,3,,,2,2,,1,,4,12,1,18-24,Male,1,2,1.757875
84,F,,1,1,28,UNITED,5133,45,ONTARIO (CALIF),1,0.27,0.41,2,,,3,,,1,1,,2,,2,19,1,18-24,Male,1,2,1.757875
84,F,,1,1,28,UNITED,5133,45,ONTARIO (CALIF),1,0.37,0.41,2,,,3,,,2,2,,2,,4,10,1,18-24,Male,1,2,1.757875
11,A,,1,1,20,JETBLUE,735,33,LONG BEACH,1,0.27,0.4,2,3,,1,,,2,1,,1,,3,8,1,18-24,Male,1,2,0.355703704
58,D,,1,2,30,VIRGIN AMERICA,12,43,NEW YORK-JFK,2,0.15,0.29,4,,,2,,,2,2,,2,,2,12,1,18-24,Male,1,2,1.000529644
95,G,,3,3,5,AIR NEW ZEALAND,7,2,AUCKLAND,9,0.44,0.91,2,3,,3,,,2,1,,1,,3,13,1,18-24,Male,1,2,0.975517672
74,F,,3,3,29,UNITED INTL,460,68,VANCOUVER,4,0.76,0.83,2,,,3,,,2,2,,2,,4,16,1,18-24,Male,1,2,0.917421687
50,D,,3,2,30,VIRGIN AMERICA,870,16,DENVER,1,0.72,0.79,3,,,6,,,2,2,,2,,2,1,1,18-24,Male,2,1,1.000529644
54,D,,2,2,30,VIRGIN AMERICA,932,34,LOS ANGELES,1,0.61,0.69,3,,,6,,,2,2,,2,,4,1,1,18-24,Male,2,2,1.000529644
56,D,,3,2,8,AMERICAN,209,34,LOS ANGELES,1,0.81,0.85,1,,,2,,,2,2,,1,,3,4,1,18-24,Male,2,2,1.122545455
56,D,,3,2,8,AMERICAN,209,34,LOS ANGELES,1,0.79,0.85,1,,,2,,,2,1,,1,,2,4,1,18-24,Male,2,2,1.122545455
72,F,,2,2,28,UNITED,486,30,LAS VEGAS,1,0.47,0.56,3,,,3,,,1,2,,2,,3,10,1,18-24,Male,2,3,1.757875
41,C,,3,2,15,DELTA,2240,43,NEW YORK-JFK,2,0.83,0.88,1,,,2,,,2,2,,2,,1,12,1,18-24,Male,2,2,1.045596774
9,A,,3,3,12,BRITISH AIRWAYS,286,32,LONDON-HEATHROW,6,0.56,0.8,1,,,5,,,1,1,,1,,3,15,1,18-24,Male,2,3,0.975517672
28,B,,2,1,25,SOUTHWEST,1051,30,LAS VEGAS,1,0.38,0.47,3,,,8,,,1,1,,2,,3,10,1,18-24,Male,2,1,0.8875125
28,B,,2,1,25,SOUTHWEST,1051,30,LAS VEGAS,1,0.42,0.47,2,3,,5,,,2,2,,2,,2,10,1,18-24,Male,2,2,0.8875125
96,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.56,0.67,1,,,8,,,1,2,,2,,0,4,1,18-24,Male,2,2,0.251095694
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.32,0.56,2,,,3,,,2,2,,1,,3,11,1,18-24,Male,2,3,0.917421687
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.36,0.56,3,,,3,,,0,1,,0,,4,10,1,18-24,Male,2,3,0.917421687
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.4,0.56,3,,,3,,,1,0,,1,,4,12,1,18-24,Male,2,3,0.917421687
30,B,,3,2,25,SOUTHWEST,1307,30,LAS VEGAS,1,0.74,0.8,1,,,5,,,2,1,,1,,2,1,1,18-24,Male,2,2,0.8875125
91,G,,2,3,29,UNITED INTL,9,12,CHENGDU,8,0.41,0.56,2,,,3,,,2,1,,1,,4,11,1,18-24,Male,2,2,0.917421687
71,F,,3,2,28,UNITED,6018,59,SANTA BARBARA,1,0.73,0.77,1,,,3,,,0,1,,0,,2,10,3,18-24,Male,2,1,1.757875
66,E,,1,3,7,ALASKA,224,52,PUERTO VALLARTA,4,0.17,0.44,3,,,3,,,2,2,,1,,4,10,1,18-24,Male,2,2,0.35525
77,F,,2,2,28,UNITED,5336,51,PORTLAND,1,0.46,0.6,3,,,2,,,2,2,,1,,2,7,1,18-24,Male,2,3,1.757875
31,B,,1,1,25,SOUTHWEST,2023,55,SAN DIEGO,1,0.31,0.39,3,,,2,,,1,2,,1,,1,10,1,18-24,Male,2,1,0.8875125
31,B,,1,1,25,SOUTHWEST,2023,55,SAN DIEGO,1,0.3,0.39,3,,,5,,,2,2,,1,,0,1,1,18-24,Male,2,2,0.8875125
11,A,,3,2,20,JETBLUE,188,30,LAS VEGAS,1,0.77,0.83,2,,,2,,,2,2,,2,,3,2,1,18-24,Male,2,2,0.355703704
62,E,,3,2,28,UNITED,639,69,WASHINGTON-DULLES,2,0.83,0.92,2,,,1,,,1,2,,2,,1,99,1,18-24,Male,2,4,1.757875
12,A,,3,2,20,JETBLUE,834,7,BOSTON,2,0.82,0.9,4,,,2,,,2,1,,2,,2,1,1,18-24,Male,2,2,0.355703704
12,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.71,0.77,2,3,,2,,,0,0,,1,,2,10,1,18-24,Male,2,2,0.355703704
12,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.71,0.77,2,,,5,,,2,1,,2,,3,10,1,18-24,Male,2,2,0.355703704
12,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.69,0.77,4,,,2,,,1,2,,2,,2,4,1,18-24,Male,2,2,0.355703704
43,C,,2,1,15,DELTA,1583,43,NEW YORK-JFK,2,0.38,0.48,2,,,6,,,1,2,,2,,0,16,1,18-24,Male,2,3,1.045596774
21,B,,3,2,18,FRONTIER,1194,14,CINCINNATI,3,0.88,0.94,2,3,,5,,,2,2,,1,,2,11,1,18-24,Male,2,2,0.975517672
21,B,,3,2,18,FRONTIER,1194,14,CINCINNATI,3,N,0.94,3,,,2,,,1,2,,2,,2,90,1,18-24,Male,2,2,0.975517672
58,D,,2,1,8,AMERICAN,5991,34,LOS ANGELES,1,0.44,0.5,3,,,9,,,1,0,,1,,2,99,1,18-24,Male,2,2,1.122545455
10,A,,3,2,7,ALASKA,333,60,SEATTLE,1,0.77,0.86,2,,,6,,,2,2,,1,,2,10,1,18-24,Male,2,2,0.35525
40,C,,2,1,15,DELTA,61,1,ATLANTA,2,0.39,0.47,5,,,5,,,1,2,,2,,2,11,1,18-24,Male,2,2,1.045596774
4,A,,1,1,15,DELTA,2754,34,LOS ANGELES,1,0.35,0.42,2,,,6,,,2,2,,1,,2,11,1,18-24,Male,2,2,1.045596774
12,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.79,0.87,2,,,2,,,2,3,,2,,2,12,1,18-24,Male,2,3,0.35525
12,A,,3,2,20,JETBLUE,1516,43,NEW YORK-JFK,2,0.89,0.96,2,,,2,,,1,2,,2,,2,17,1,18-24,Male,2,2,0.355703704
7,A,,1,2,20,JETBLUE,16,43,NEW YORK-JFK,2,0.25,0.32,1,,,6,,,2,2,,2,,2,3,1,18-24,Male,2,2,0.355703704
74,F,,2,3,29,UNITED INTL,538,68,VANCOUVER,4,0.5,0.67,2,,,5,,,2,2,,2,,2,13,1,18-24,Male,2,2,0.917421687
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,0.38,0.62,1,,,6,,,1,1,,0,,2,90,1,18-24,Male,2,2,0.975517672
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,0.42,0.62,0,,,8,,,1,1,,1,,2,11,1,18-24,Male,2,2,0.975517672
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,0.32,0.62,3,,,3,,,0,0,,1,,4,10,1,18-24,Male,2,2,0.975517672
80,F,,1,1,28,UNITED,233,44,NEWARK,2,0.21,0.33,3,,,4,,,1,1,,2,,4,12,1,18-24,Male,2,2,1.757875
91,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.4,0.72,1,,,2,,,1,1,,2,,1,90,1,18-24,Male,2,2,0.251095694
1,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.38,0.53,1,5,,9,,,1,1,,1,,2,16,1,18-24,Male,2,2,0.975517672
4,A,,2,3,2,AEROMEXICO,663,23,GUADALAJARA,4,0.41,0.49,2,,,2,,,1,2,,2,,1,13,1,18-24,Male,2,1,0.975517672
58,D,,1,2,30,VIRGIN AMERICA,12,43,NEW YORK-JFK,2,0.04,0.29,2,,,6,,,2,2,,1,,2,15,1,18-24,Male,2,2,1.000529644
73,F,,3,3,29,UNITED INTL,1134,68,VANCOUVER,4,0.69,0.88,4,,,6,,,2,1,,2,,2,13,1,18-24,Male,2,2,0.917421687
95,G,,3,3,5,AIR NEW ZEALAND,7,2,AUCKLAND,9,0.41,0.91,3,,,3,,,2,1,,1,,1,19,1,18-24,Male,2,1,0.975517672
95,G,,3,3,5,AIR NEW ZEALAND,7,2,AUCKLAND,9,0.49,0.91,2,,,7,,,0,0,,1,,2,12,1,18-24,Male,2,2,0.975517672
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.33,0.4,3,,,5,,,2,2,,1,,1,4,1,18-24,Male,3,2,1.757875
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.25,0.4,3,,,2,,,3,2,,2,,2,10,1,18-24,Male,3,2,1.757875
80,F,,2,1,28,UNITED,300,26,HONOLULU,1,0.4,0.48,2,3,,3,,,2,2,,1,,4,10,1,18-24,Male,3,2,1.757875
31,B,,3,2,25,SOUTHWEST,1860,58,SANTA ANA,1,0.67,0.75,3,,,2,,,2,2,,1,,2,10,1,18-24,Male,3,2,0.8875125
11,A,,2,2,20,JETBLUE,616,43,NEW YORK-JFK,2,0.6,0.64,2,,,6,,,2,1,,2,,2,12,1,18-24,Male,3,2,0.355703704
54,D,,1,1,30,VIRGIN AMERICA,84,69,WASHINGTON-DULLES,2,0.35,0.41,1,,,1,,,1,2,,1,,1,6,1,18-24,Male,3,2,1.000529644
55,D,,2,1,30,VIRGIN AMERICA,1742,60,SEATTLE,1,0.41,0.46,2,,,5,,,2,1,,2,,2,1,1,18-24,Male,3,2,1.000529644
58,D,,2,1,8,AMERICAN,5991,34,LOS ANGELES,1,0.44,0.5,3,,,2,,,2,2,,1,,2,4,1,18-24,Male,3,2,1.122545455
10,A,,3,2,7,ALASKA,333,60,SEATTLE,1,0.79,0.86,3,,,6,,,2,2,,1,,2,10,1,18-24,Male,3,1,0.35525
4,A,,1,1,15,DELTA,2754,34,LOS ANGELES,1,0.25,0.42,3,,,5,,,1,1,,1,,2,10,1,18-24,Male,3,3,1.045596774
4,A,,1,2,7,ALASKA,377,60,SEATTLE,1,0.13,0.25,3,,,2,,,1,1,,1,,1,91,1,18-24,Male,3,2,0.35525
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,0.42,0.62,3,,,3,,,0,1,,0,,2,11,1,18-24,Male,3,2,0.975517672
80,F,,1,1,28,UNITED,233,44,NEWARK,2,0.21,0.33,1,,,2,,,1,2,,2,,2,4,1,18-24,Male,3,2,1.757875
9,A,,2,3,13,CHINA EASTERN,590,62,SHANGHAI,8,0.39,0.5,1,,,3,,,1,1,,1,,1,10,1,18-24,Male,3,1,0.975517672
52,D,,3,2,30,VIRGIN AMERICA,942,34,LOS ANGELES,1,0.76,0.82,2,3,,5,16,,2,1,,2,,2,1,1,18-24,Male,4,2,1.000529644
90,F,,2,2,28,UNITED,242,7,BOSTON,2,0.53,0.6,3,,,1,,,1,2,,2,,1,4,1,18-24,Male,4,2,1.757875
41,C,,3,2,15,DELTA,2240,43,NEW YORK-JFK,2,0.83,0.88,2,,,5,,,1,1,,0,,2,12,1,18-24,Male,4,2,1.045596774
95,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.63,0.72,2,,,6,,,2,1,,2,,2,13,1,18-24,Male,4,2,0.251095694
65,E,,3,2,28,UNITED,1681,4,BALTIMORE,2,0.79,0.89,5,,,3,,,2,2,,1,,4,3,1,18-24,Male,4,2,1.757875
69,E,,3,2,28,UNITED,1681,4,BALTIMORE,2,0.84,0.89,2,,,5,,,1,2,,2,,1,90,1,18-24,Male,4,2,1.757875
41,C,,2,2,15,DELTA,2040,43,NEW YORK-JFK,2,0.58,0.67,4,,,5,,,1,2,,1,,2,12,1,18-24,Male,4,2,1.045596774
8,A,,1,1,19,HAWAIIAN,11,26,HONOLULU,1,0.27,0.38,1,,,2,,,2,1,,1,,2,8,1,18-24,Male,4,3,0.975517672
27,B,,3,2,25,SOUTHWEST,2027,34,LOS ANGELES,1,0.74,0.77,2,,,6,,,2,1,,2,,2,10,1,18-24,Male,4,1,0.8875125
71,F,,1,1,28,UNITED,5328,6,BOISE,1,0.38,0.45,4,,,3,,,2,1,,1,,2,12,1,18-24,Male,4,2,1.757875
4,A,,1,1,15,DELTA,2754,34,LOS ANGELES,1,0.35,0.42,2,,,8,,,1,2,,1,,2,19,1,18-24,Male,4,2,1.045596774
7,A,,1,2,20,JETBLUE,16,43,NEW YORK-JFK,2,0.27,0.32,1,,,5,,,2,1,,1,,2,12,1,18-24,Male,4,2,0.355703704
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,0.39,0.62,3,,,3,,,0,0,,0,,4,16,1,18-24,Male,4,3,0.975517672
94,G,,2,3,24,SINGAPORE AIRLINES,15,61,SEOUL-INCHEON,8,0.48,0.59,5,,,2,,,1,0,,1,,2,4,1,18-24,Male,4,3,0.975517672
58,D,,1,2,8,AMERICAN,2537,13,CHICAGO-O'HARE,3,0.14,0.21,1,3,4,2,,,2,2,,1,,1,4,1,18-24,Male,4,3,1.122545455
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,0.45,0.62,2,,,5,,,1,1,,1,,2,1,1,18-24,Male,5,4,0.975517672
94,G,,2,3,24,SINGAPORE AIRLINES,15,61,SEOUL-INCHEON,8,0.5,0.59,2,,,2,,,1,2,,1,,3,1,1,18-24,Male,5,3,0.975517672
72,F,,2,2,28,UNITED,486,30,LAS VEGAS,1,0.46,0.56,1,,,8,,,2,2,,1,,2,10,1,18-24,Male,0,2,1.757875
94,G,,3,2,28,UNITED,525,34,LOS ANGELES,1,0.63,0.75,1,,,3,,,1,1,,1,,0,13,1,18-24,Male,0,3,1.757875
84,F,,3,2,28,UNITED,5338,46,PALM SPRINGS,2,0.81,0.87,4,,,3,,,2,2,,1,,4,99,1,18-24,Male,0,3,1.757875
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.32,0.56,2,,,3,,,2,1,,1,,3,11,1,18-24,Male,0,4,0.917421687
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.49,0.56,3,,,3,,,2,0,,0,,4,11,1,18-24,Male,0,1,0.917421687
91,G,,2,3,29,UNITED INTL,9,12,CHENGDU,8,0.47,0.56,4,,,3,,,0,0,,1,,2,99,1,18-24,Male,0,4,0.917421687
28,B,,1,1,25,SOUTHWEST,41,63,ST. LOUIS,3,0.27,0.33,1,,,2,,,0,1,,1,,1,90,1,18-24,Male,0,2,0.8875125
11,A,,3,2,20,JETBLUE,1516,43,NEW YORK-JFK,2,0.9,0.96,4,,,5,,,2,2,,2,,3,2,1,18-24,Male,0,2,0.355703704
87,F,,3,2,28,UNITED,1670,26,HONOLULU,1,0.73,0.79,3,,,3,,,1,2,,2,,2,99,1,18-24,Male,0,2,1.757875
45,C,,2,2,8,AMERICAN,477,49,PHOENIX,1,N,0.66,1,,,3,,,2,2,,2,,0,10,1,18-24,Male,0,3,1.122545455
2,A,,3,2,7,ALASKA,337,60,SEATTLE,1,0.74,0.81,2,,,6,,,2,2,,2,,1,10,1,18-24,Male,0,2,0.35525
53,D,,2,1,30,VIRGIN AMERICA,906,30,LAS VEGAS,1,0.44,0.52,2,,,2,,,2,2,,1,,2,3,1,18-24,Male,0,2,1.000529644
93,G,,3,3,3,AIR CANADA,571,68,VANCOUVER,4,0.75,0.83,4,,,2,,,2,2,,2,,1,13,1,18-24,Male,0,2,0.251095694
91,G,,3,3,29,UNITED INTL,875,65,TOKYO-HANEDA,8,0.69,0.81,4,,,3,,,2,1,,1,,3,16,1,18-24,Male,0,2,0.917421687
57,D,,1,1,8,AMERICAN,1164,15,DALLAS-FT. WORTH,3,0.18,0.43,3,,,2,,,1,0,,0,,2,4,1,18-24,Male,0,2,1.122545455
46,C,,1,2,15,DELTA,854,17,DETROIT,3,0.19,0.27,2,,,8,,,1,1,,1,,2,99,1,18-24,Male,0,2,1.045596774
12,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.5,0.87,0,,,3,,,2,2,,1,,2,99,1,18-24,Male,0,2,0.35525
54,D,,2,1,30,VIRGIN AMERICA,1742,60,SEATTLE,1,0.35,0.47,3,,,2,,,1,1,,2,,2,10,1,18-24,Male,0,2,1.000529644
97,G,,2,3,29,UNITED INTL,869,25,HONG KONG,8,0.42,0.55,2,,,6,,,2,2,,2,,2,3,1,18-24,Male,0,2,0.917421687
97,G,,2,3,29,UNITED INTL,869,25,HONG KONG,8,0.46,0.55,1,,,2,,,1,1,,1,,2,12,1,18-24,Male,0,2,0.917421687
97,G,,2,3,29,UNITED INTL,869,25,HONG KONG,8,0.44,0.55,3,,,6,,,1,1,,1,,2,3,1,18-24,Male,0,3,0.917421687
73,F,,3,3,29,UNITED INTL,1134,68,VANCOUVER,4,0.75,0.88,0,,,3,,,1,0,,0,,1,99,1,18-24,Male,0,2,0.917421687
7,A,,3,3,23,PHILIPPINE AIR,105,35,MANILA,9,0.71,0.98,2,3,,2,,,1,2,,1,,3,10,1,18-24,Male,0,2,0.975517672
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.28,0.4,2,,,3,,,2,2,,2,,2,12,1,25-34,Male,0,2,1.757875
11,A,,3,2,20,JETBLUE,188,30,LAS VEGAS,1,0.77,0.83,6,,,5,,,2,2,,1,,2,90,1,25-34,Male,0,2,0.355703704
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.31,0.4,3,,,3,,,1,1,,0,,2,16,1,25-34,Male,1,2,1.757875
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,0.35,0.48,2,,,3,,,2,2,,1,,4,10,1,25-34,Male,1,2,0.251095694
72,F,,2,2,28,UNITED,486,30,LAS VEGAS,1,0.44,0.56,2,,,7,,,1,1,,2,,1,15,1,25-34,Male,1,2,1.757875
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,0.31,0.44,2,,,3,,,2,2,,2,,4,10,1,25-34,Male,1,2,1.757875
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,0.38,0.44,1,,,9,,,2,2,,2,,2,11,1,25-34,Male,1,2,1.757875
9,A,,3,3,12,BRITISH AIRWAYS,286,32,LONDON-HEATHROW,6,0.58,0.8,2,,,9,,,1,2,,2,,3,15,1,25-34,Male,1,2,0.975517672
