name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"Southwest Airlines to Los Angeles, Boeing 737","WN","B9","7a8e0920-636d-40e3-8399-dead9bd85bfc","0.95","143","140","0.32638888888888895","0.34722222222222227","0.020833333333333315","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B9","16fea1c6-b85e-4d48-86b4-d62fe215c81c","0.95","143","130","0.3715277777777778","0.3993055555555556","0.02777777777777779","null"
"Southwest Airlines to Fort Lauderdale, Boeing 737","WN","B7a","6f620f3f-5a96-4bbb-ad9b-0e4f42c5a1f0","0.95","143","141","0.3888888888888889","0.4236111111111111","0.03472222222222221","null"
"Southwest Airlines to Denver, Boeing 737","WN","B7b","eaa15d13-2715-4525-9fff-afec6c5b5401","0.95","143","124","0.38888888888888884","0.4131944444444444","0.02430555555555558","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B5","0962be59-e3f3-4209-86f8-791802f0329d","0.95","143","139","0.3923611111111111","0.4131944444444444","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B14b","9ab0ba1b-7233-463d-8836-ebb18f1cb3b2","0.95","143","145","0.40972222222222227","0.4305555555555556","0.020833333333333315","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B14a","fb554d2d-812c-4bbe-b31a-ddc7c129935e","0.95","143","133","0.4236111111111111","0.4444444444444444","0.020833333333333315","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B7a","ebab07ff-0ab3-492d-bb6e-c2a273d3229b","0.95","143","158","0.4618055555555555","0.4895833333333333","0.02777777777777779","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B14a","fe0c67c2-af77-43d9-ad88-f038353b0ed8","0.95","143","131","0.5104166666666666","0.5347222222222222","0.02430555555555558","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B14b","2324375d-93dd-4ea6-b78f-0e6f264c65cc","0.95","143","132","0.53125","0.5555555555555556","0.02430555555555558","null"
"Southwest Airlines to Milwaukee, Boeing 737","WN","B14a","5e231ef2-b307-471e-851e-c175e3181fae","0.95","143","120","0.5451388888888888","0.5694444444444444","0.02430555555555558","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","null","3ca48233-4715-4a62-8e9d-527e371110f1","0.95","143","139","0.5555555555555556","0.576388888888889","0.02083333333333337","null"
"Southwest Airlines to Denver, Boeing 737","WN","B4","b4238e69-d7ef-4645-bdd5-d58ea2c5e50d","0.95","143","129","0.5625","0.5833333333333334","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B13","579c37c4-2b1b-4dc1-b4a8-d306dd818f0d","0.95","143","144","0.5729166666666666","0.5972222222222222","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B9","48b5a9da-00eb-403d-91a8-b4fba3e94193","0.95","143","135","0.579861111111111","0.6041666666666666","0.02430555555555558","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B7b","8ba719bc-1d53-4e08-82f2-234956c78865","0.95","143","144","0.6145833333333333","0.642361111111111","0.02777777777777779","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B9","5035c004-ce62-489c-905a-ed6b112536d7","0.95","143","138","0.6180555555555555","0.642361111111111","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B11","e7562141-a2e6-4c9e-be6a-57c06b518efa","0.95","143","134","0.6493055555555555","0.6701388888888888","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B7b","2f4937fa-4bb6-41bd-8a85-04ff7701bbc1","0.95","143","134","0.6701388888888888","0.6909722222222222","0.02083333333333337","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B7a","c2dd8e0c-8a88-47b8-8953-33cb36be2aa5","0.95","143","154","0.673611111111111","0.6979166666666666","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B1","aece913b-93f1-4f9e-afd2-b9834988fd24","0.95","143","157","0.7048611111111112","0.7256944444444445","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B9","ab157b1c-2b74-4de7-8b02-c6be82357653","0.95","143","129","0.7083333333333333","0.7326388888888888","0.02430555555555558","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B7b","baf62a0e-5fe0-4b44-ae60-900d4ba5c29e","0.95","143","137","0.7222222222222222","0.75","0.02777777777777779","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B1","e5226f3d-0b21-4af1-9d88-8808506e67ca","0.95","143","140","0.7361111111111112","0.7569444444444445","0.02083333333333337","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B13","936b6706-8c59-40e2-a3f5-ea1543499016","0.95","143","142","0.7465277777777778","0.7708333333333334","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B7a","ea41aa47-8a9a-4715-8eb2-9b93b534ac48","0.95","143","141","0.7708333333333333","0.7916666666666666","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B1","d6270612-6ecf-448f-a377-96c11447b4b7","0.95","143","122","0.7743055555555556","0.7986111111111112","0.02430555555555558","null"
"Southwest Airlines to Denver, Boeing 737","WN","B7b","308850e4-ffeb-4391-8615-cea09c4b420e","0.95","143","144","0.7777777777777778","0.8090277777777778","0.03125","null"
"Southwest Airlines to Denver, Boeing 737","WN","B9","ec05ab99-88c2-4df3-b1a4-7f23a0400a92","0.95","143","123","0.8020833333333333","0.8263888888888888","0.02430555555555558","null"
"Southwest Airlines to Atlanta, Boeing 737","WN","B7a","ed4d7a4c-78d4-4f2a-a6a6-7f0b66eadeba","0.95","143","144","0.8055555555555556","0.9993055555555556","0.19374999999999998","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B9","984f0e00-9742-464b-a3af-f871be5abab9","0.95","143","146","0.8437499999999999","0.8680555555555555","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B1","af023e84-fcf2-47be-9f90-f9303b962dd2","0.95","143","140","0.8472222222222221","0.8680555555555555","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B7b","d00c4e4f-ff2b-43b3-84f6-b34f15ebf0a8","0.95","143","128","0.8472222222222222","0.8715277777777778","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B13","6c2bb1ad-cd6e-4397-9a1f-b11edb2437d9","0.95","143","128","0.875","0.8958333333333334","0.02083333333333337","null"
"Southwest Airlines to St Louis, Boeing 737","WN","B7b","45b91c20-cf6b-4582-876f-6f64ab2ab3ba","0.95","143","147","0.8958333333333334","0.9270833333333334","0.03125","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B1","048f95ab-6533-4eaf-a965-fbb68973c41b","0.95","143","142","0.8958333333333333","0.9166666666666666","0.02083333333333337","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B15","eb020e66-fe2a-449f-b9a4-01658d25e568","0.95","143","127","0.25","0.28125","0.03125","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B7a","ea1d3c78-8d2b-465e-818a-31d55046e0a8","0.95","143","141","0.2847222222222222","0.3159722222222222","0.03125","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B9","f30686ed-cddd-443a-97dd-8f18685938c3","0.95","143","129","0.2673611111111111","0.2951388888888889","0.02777777777777779","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B13","c737ecc7-1d3e-4ee7-8097-ab4c5f6e6218","0.95","143","135","0.2361111111111111","0.2673611111111111","0.03125","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B11","5e360526-3c9e-45fd-8fab-588d618fb1e3","0.95","143","127","0.21875","0.25","0.03125","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B9","4abd0748-ba14-482e-a64a-109e8105c80d","0.95","143","136","0.21875","0.25","0.03125","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B7b","49409128-b77f-4933-b2b9-22dfd4524a2e","0.95","143","141","0.2638888888888889","0.2951388888888889","0.03125","null"
"Southwest Airlines to Denver, Boeing 737","WN","B7b","861070fd-7b12-4422-92f8-d99d46eb1f6d","0.95","143","145","0.2222222222222222","0.2534722222222222","0.03125","null"
"Southwest Airlines to Atlanta, Boeing 737","WN","B7a","aec4e97d-3183-41ba-9034-d650ea362707","0.95","143","140","0.23958333333333331","0.2708333333333333","0.03125","null"
"Southwest Airlines to Denver, Boeing 737-800","WN","B1","087171d5-cc20-4351-81c8-9f83b8661b91","0.95","175","156","0.3368055555555556","0.3541666666666667","0.017361111111111105","null"
"Southwest Airlines to Milwaukee, Boeing 737-800","WN","B14a","47f5434e-0f22-4feb-942a-6b2f7610d20e","0.95","175","148","0.36458333333333337","0.3854166666666667","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B1","9c182860-3449-46a5-bf5a-3bc8663ac8a7","0.95","175","167","0.375","0.3993055555555556","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737-800","WN","B7b","087df830-850b-4d34-ae12-8b338ca720f1","0.95","175","156","0.4305555555555556","0.4513888888888889","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B9","ffd76667-ed84-46e0-8148-9173a7ad4b8e","0.95","175","161","0.4548611111111111","0.4791666666666667","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B7b","49f60092-c530-4a2e-934a-3b72347501fc","0.95","175","161","0.46875","0.4930555555555556","0.02430555555555558","null"
"Southwest Airlines to Atlanta, Boeing 737-800","WN","B9","aad96e20-9e01-4fe1-94a6-32ff212a1369","0.95","175","171","0.5277777777777778","0.5694444444444444","0.04166666666666663","null"
"Southwest Airlines to Santa Ana, Boeing 737-800","WN","B3","4e531b83-7507-412e-a206-ca5147750142","0.95","175","129","0.5381944444444444","0.5659722222222222","0.02777777777777779","null"
"Southwest Airlines to Las Vegas, Boeing 737-800","WN","B1","624d54c7-5ce5-47b9-ae90-76a4036eed3c","0.95","175","149","0.548611111111111","0.5729166666666666","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737-800","WN","B7a","aed227ff-158f-49d0-b453-2aa0aaa0dcd0","0.95","175","155","0.6354166666666666","0.6631944444444444","0.02777777777777779","null"
"Southwest Airlines to San Diego, Boeing 737-800","WN","B7a","fc070cc9-8eb2-4e06-914d-e7fc5d42c740","0.95","175","160","0.7152777777777779","0.7569444444444445","0.04166666666666663","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B9","c1fe065f-774d-4d03-994f-c7c238d65d3d","0.95","175","144","0.763888888888889","0.7881944444444445","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B9","3868d87b-6627-4313-bb65-49ea5b93b693","0.95","175","163","0.8923611111111112","0.9131944444444445","0.02083333333333337","null"
